age;job;marital;education;default;housing;loan;contact;month;day_of_week;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;y
[40, 60[;Employed;Married;University Degree;no;no;yes;cellular;jul;2;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Married;HIgh School;no;yes;yes;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;Not married;University Degree;no;no;yes;cellular;nov;2;-0.1;93.2;-42;4;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Married;Basic;no;yes;no;telephone;may;2;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Married;HIgh School;no;yes;no;cellular;nov;1;-0.1;93.2;-42;4;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[20, 40[;Employed;Married;HIgh School;no;no;no;telephone;jun;2;1.4;94.465;-41.8;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Not married;HIgh School;unknown;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Not married;University Degree;unknown;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;aug;2;1.4;93.444;-36.1;5;no
[20, 40[;Employed;Married;Basic;no;no;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Not married;University Degree;no;yes;yes;cellular;aug;2;1.4;93.444;-36.1;5;no
[20, 40[;Employed;Married;University Degree;no;yes;no;telephone;may;2;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Married;University Degree;no;yes;no;cellular;may;2;-1.8;92.893;-46.2;1;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Married;University Degree;no;yes;yes;cellular;aug;2;1.4;93.444;-36.1;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;Married;University Degree;no;no;yes;telephone;may;2;1.1;93.994;-36.4;5;no
[20, 40[;Student;Not married;HIgh School;no;no;no;cellular;aug;2;-2.9;92.201;-31.4;1;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Married;Professional Course;no;no;no;cellular;nov;1;-0.1;93.2;-42;4;no
[40, 60[;Employed;Not married;Basic;unknown;no;no;telephone;jun;1;1.4;94.465;-41.8;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Not married;Basic;no;yes;yes;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Married;Basic;unknown;yes;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;Not married;Basic;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;Not married;Basic;unknown;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;cellular;apr;2;-1.8;93.075;-47.1;1.5;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Not married;Basic;no;no;no;telephone;jul;1;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;Married;University Degree;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Married;Professional Course;no;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Married;Basic;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Not married;Basic;unknown;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Married;University Degree;unknown;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[20, 40[;Employed;Not married;Basic;no;yes;no;telephone;may;2;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Married;HIgh School;unknown;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;may;2;-1.8;92.893;-46.2;1.5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[40, 60[;Employed;Married;University Degree;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;yes
[20, 40[;Employed;Not married;Professional Course;no;no;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;Married;Basic;no;no;no;cellular;may;2;-1.8;92.893;-46.2;1;no
[20, 40[;Employed;Not married;Basic;no;no;no;cellular;may;2;-1.8;92.893;-46.2;1.5;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;Married;University Degree;no;no;no;cellular;jul;1;1.4;93.918;-42.7;5;yes
[40, 60[;Employed;Married;Basic;unknown;no;no;cellular;aug;1;1.4;93.444;-36.1;5;yes
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;yes
[40, 60[;Employed;Married;Basic;no;no;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Married;HIgh School;unknown;no;no;cellular;jul;1;1.4;93.918;-42.7;5;yes
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;nov;1;-0.1;93.2;-42;4;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;Not married;University Degree;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;Not married;HIgh School;unknown;yes;no;telephone;may;2;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Retired;Married;Basic;unknown;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;no
[40, 60[;Employed;Married;HIgh School;no;no;no;cellular;aug;2;1.4;93.444;-36.1;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;Married;Professional Course;no;yes;no;telephone;nov;1;-0.1;93.2;-42;4;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;Married;University Degree;no;no;no;telephone;jul;1;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Married;Professional Course;no;no;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;Married;Professional Course;no;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;Not married;Basic;no;yes;yes;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;nov;1;-3.4;92.649;-30.1;0.5;yes
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;jun;1;-2.9;92.963;-40.8;1.5;no
[40, 60[;Employed;Married;University Degree;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;Married;Basic;no;no;yes;cellular;jul;2;1.4;93.918;-42.7;5;no
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;nov;1;-0.1;93.2;-42;4;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Not married;Professional Course;no;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;Married;Basic;no;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;Married;HIgh School;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Married;Unknown;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;Not married;Professional Course;unknown;no;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[20, 40[;Employed;Married;Professional Course;no;no;no;cellular;apr;2;-1.8;93.075;-47.1;1.5;no
[40, 60[;Employed;Not married;Basic;no;no;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Not married;University Degree;no;no;no;telephone;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Married;University Degree;no;no;no;cellular;aug;2;-2.9;92.201;-31.4;1;no
[40, 60[;Employed;Married;University Degree;unknown;yes;yes;cellular;aug;2;1.4;93.444;-36.1;5;no
[20, 40[;Employed;Married;Professional Course;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;yes
[20, 40[;Employed;Not married;HIgh School;no;yes;no;telephone;may;2;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Not married;University Degree;no;yes;yes;cellular;nov;1;-0.1;93.2;-42;4;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;yes
[40, 60[;Employed;Not married;HIgh School;no;no;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;jul;2;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[20, 40[;Employed;Not married;HIgh School;no;yes;yes;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;Not married;University Degree;no;unknown;unknown;cellular;jun;1;-2.9;92.963;-40.8;1.5;yes
[40, 60[;Employed;Not married;University Degree;no;yes;no;cellular;apr;2;-1.8;93.075;-47.1;1.5;no
[20, 40[;Employed;Not married;University Degree;no;no;yes;cellular;may;2;-1.8;92.893;-46.2;1.5;no
[40, 60[;Employed;Married;Professional Course;no;no;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[40, 60[;Employed;Married;HIgh School;no;yes;no;cellular;nov;1;-0.1;93.2;-42;4;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Married;Professional Course;no;yes;no;cellular;mar;2;-1.8;92.843;-50;1.5;yes
[20, 40[;Employed;Not married;Professional Course;no;yes;yes;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;Married;University Degree;no;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;Not married;HIgh School;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;jun;2;1.4;94.465;-41.8;5;yes
[20, 40[;Employed;Married;Professional Course;no;no;no;cellular;jul;1;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;Married;University Degree;no;no;yes;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;Married;HIgh School;no;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Married;HIgh School;no;yes;yes;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[20, 40[;Employed;Married;HIgh School;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;apr;2;-1.8;93.075;-47.1;1.5;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;may;2;-1.8;92.893;-46.2;1.5;no
[40, 60[;Employed;Married;University Degree;no;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;no
[20, 40[;Employed;Married;University Degree;no;no;yes;telephone;jun;1;1.4;94.465;-41.8;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Married;Basic;no;no;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;yes
[40, 60[;Employed;Not married;University Degree;unknown;no;no;cellular;aug;2;1.4;93.444;-36.1;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Not married;Basic;no;no;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[20, 40[;Employed;Not married;University Degree;no;yes;yes;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Married;Basic;unknown;yes;yes;cellular;may;2;-1.8;92.893;-46.2;1.5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[20, 40[;Employed;Not married;Basic;no;no;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Married;Basic;unknown;yes;no;cellular;apr;1;-1.8;93.075;-47.1;1.5;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;apr;2;-1.8;93.075;-47.1;1.5;no
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;may;2;-1.8;92.893;-46.2;1.5;yes
[40, 60[;unemployed;Married;Basic;unknown;yes;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;Married;University Degree;no;yes;yes;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Married;HIgh School;unknown;yes;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;Not married;Professional Course;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Married;HIgh School;unknown;no;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;Married;HIgh School;no;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;unemployed;Married;Basic;no;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;no
[20, 40[;Employed;Not married;Professional Course;no;no;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[40, 60[;Employed;Married;Basic;unknown;yes;yes;telephone;may;1;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Married;University Degree;no;yes;no;telephone;jun;1;1.4;94.465;-41.8;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Married;Unknown;no;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Married;Basic;no;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Married;Basic;unknown;no;yes;telephone;may;1;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;yes
[40, 60[;Employed;Married;Basic;unknown;yes;yes;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Married;Basic;no;yes;no;cellular;nov;2;-0.1;93.2;-42;4;no
[20, 40[;Employed;Married;Basic;unknown;yes;no;telephone;may;2;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Married;University Degree;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;Married;Professional Course;no;yes;no;cellular;aug;1;-2.9;92.201;-31.4;1;yes
[20, 40[;Student;Not married;HIgh School;no;yes;no;cellular;apr;2;-1.8;93.075;-47.1;1.5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;Married;Basic;no;no;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Not married;University Degree;no;yes;yes;telephone;may;2;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;Married;Basic;no;no;no;telephone;jun;1;1.4;94.465;-41.8;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;nov;2;-0.1;93.2;-42;4;yes
[20, 40[;Employed;Not married;Basic;no;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Not married;University Degree;no;no;no;telephone;aug;2;1.4;93.444;-36.1;5;no
[20, 40[;Employed;Married;Basic;no;yes;no;telephone;may;2;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[40, 60[;Retired;Married;Basic;unknown;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[40, 60[;unemployed;Married;Basic;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Married;University Degree;unknown;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[20, 40[;Employed;Married;Basic;no;yes;yes;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;Married;Basic;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[40, 60[;Employed;Married;Basic;no;yes;no;telephone;may;1;-1.8;92.893;-46.2;1.5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;Married;Professional Course;no;yes;no;telephone;jun;2;1.4;94.465;-41.8;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Married;HIgh School;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[20, 40[;Employed;Married;Basic;no;yes;yes;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[40, 60[;Employed;Married;Basic;no;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Not married;Professional Course;no;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;yes
[40, 60[;Employed;Married;Basic;no;yes;yes;telephone;jun;2;1.4;94.465;-41.8;5;no
[40, 60[;Employed;Married;Professional Course;unknown;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;apr;1;-1.8;93.075;-47.1;1.5;yes
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Married;HIgh School;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Married;University Degree;unknown;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[20, 40[;Employed;Not married;Professional Course;unknown;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;nov;2;-0.1;93.2;-42;4;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Married;Basic;unknown;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;Not married;Professional Course;no;no;no;cellular;apr;2;-1.8;93.075;-47.1;1.5;yes
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;nov;2;-0.1;93.2;-42;4;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;oct;1;-1.1;94.601;-49.5;1;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Married;Basic;no;yes;no;cellular;may;2;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;yes
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[20, 40[;unemployed;Not married;University Degree;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;Not married;Basic;unknown;yes;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;Not married;Basic;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Married;University Degree;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;telephone;jun;1;1.4;94.465;-41.8;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;may;2;-1.8;92.893;-46.2;1;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;may;2;-1.8;92.893;-46.2;1.5;no
[40, 60[;Employed;Married;Professional Course;unknown;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;no
[40, 60[;Employed;Married;Basic;no;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Not married;University Degree;no;no;yes;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Not married;Basic;no;yes;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Not married;Basic;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Married;University Degree;no;no;no;cellular;aug;1;1.4;93.444;-36.1;5;yes
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;apr;2;-1.8;93.075;-47.1;1.5;yes
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[40, 60[;Employed;Married;Basic;no;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Married;University Degree;no;no;yes;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Not married;Professional Course;no;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Not married;University Degree;no;yes;yes;telephone;jun;1;1.4;94.465;-41.8;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[20, 40[;Employed;Married;Professional Course;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;Married;Professional Course;no;no;no;cellular;nov;1;-0.1;93.2;-42;4;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;no
[40, 60[;Employed;Married;Basic;no;no;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[20, 40[;Employed;Not married;HIgh School;no;yes;yes;cellular;may;2;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;Not married;Basic;no;yes;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[20, 40[;Employed;Not married;University Degree;no;yes;yes;cellular;aug;2;1.4;93.444;-36.1;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;Married;HIgh School;no;yes;yes;cellular;nov;2;-0.1;93.2;-42;4;yes
[20, 40[;Employed;Not married;Professional Course;no;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;jul;2;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;Married;HIgh School;no;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Not married;Professional Course;no;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[20, 40[;Employed;Not married;Basic;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;Married;Basic;unknown;no;no;cellular;aug;2;1.4;93.444;-36.1;5;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;nov;1;-0.1;93.2;-42;4;no
[40, 60[;Employed;Not married;University Degree;no;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[40, 60[;unemployed;Married;HIgh School;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;Married;Basic;no;no;no;cellular;apr;1;-1.8;93.075;-47.1;1.5;no
[20, 40[;Employed;Not married;HIgh School;unknown;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;Married;Basic;no;yes;yes;telephone;may;1;1.1;93.994;-36.4;5;no
