age;job;marital;education;default;housing;loan;contact;month;day_of_week;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;y
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[40, 60[;Retired;Not married;University Degree;no;no;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Married;Basic;no;yes;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[20, 40[;Student;Not married;University Degree;no;yes;no;cellular;may;thu;-1.8;92.893;-46.2;1.266;no
[20, 40[;Employed;Married;Basic;unknown;yes;yes;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;telephone;oct;fri;-1.1;94.601;-49.5;0.972;no
[40, 60[;Employed;Married;Basic;no;yes;yes;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[20, 40[;Employed;Not married;Basic;unknown;yes;no;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[40, 60[;Employed;Married;University Degree;unknown;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
*;*;*;*;*;*;*;telephone;may;fri;1.1;93.994;-36.4;4.855;no
[20, 40[;Employed;Not married;Professional Course;no;no;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[20, 40[;Employed;Not married;Basic;no;yes;no;telephone;jun;wed;1.4;94.465;-41.8;4.962;no
[40, 60[;Employed;Not married;HIgh School;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Married;HIgh School;no;no;no;cellular;aug;mon;1.4;93.444;-36.1;4.97;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;jun;mon;1.4;94.465;-41.8;4.96;no
[40, 60[;Employed;Married;HIgh School;no;yes;no;telephone;jul;fri;1.4;93.918;-42.7;4.959;no
[40, 60[;Employed;Married;HIgh School;no;no;no;telephone;may;fri;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Married;Basic;no;no;no;telephone;jun;tue;1.4;94.465;-41.8;4.961;no
[20, 40[;Employed;Married;HIgh School;no;no;no;cellular;may;tue;-1.8;92.893;-46.2;1.344;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;jul;wed;-2.9;92.469;-33.6;1.029;yes
[40, 60[;Retired;Married;Basic;no;yes;no;telephone;jun;mon;1.4;94.465;-41.8;4.865;no
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;may;tue;-1.8;92.893;-46.2;1.291;no
[20, 40[;Employed;Married;Basic;no;yes;no;cellular;jun;mon;-2.9;92.963;-40.8;1.26;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;telephone;jun;mon;1.4;94.465;-41.8;4.865;no
[20, 40[;unemployed;Married;Professional Course;no;no;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Not married;University Degree;no;yes;no;cellular;jun;mon;-2.9;92.963;-40.8;1.266;no
[40, 60[;Employed;Married;Unknown;unknown;no;yes;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Married;Basic;unknown;yes;yes;cellular;jul;thu;1.4;93.918;-42.7;4.958;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;cellular;apr;mon;-1.8;93.075;-47.1;1.405;no
*;*;*;*;*;*;*;telephone;jun;wed;1.4;94.465;-41.8;4.962;no
[20, 40[;Employed;Married;Basic;no;no;no;telephone;oct;fri;-3.4;92.431;-26.9;0.73;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;may;fri;1.1;93.994;-36.4;4.855;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
[40, 60[;Employed;Not married;HIgh School;no;yes;no;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;may;mon;-1.8;92.893;-46.2;1.299;no
[60, 80[;Employed;Married;Basic;no;no;no;cellular;nov;mon;-3.4;92.649;-30.1;0.719;no
[40, 60[;Employed;Married;University Degree;no;yes;no;telephone;aug;mon;-2.9;92.201;-31.4;0.821;no
[20, 40[;Employed;Married;Basic;no;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.334;no
[40, 60[;Employed;Married;HIgh School;unknown;yes;no;cellular;jul;thu;1.4;93.918;-42.7;4.963;no
[20, 40[;Employed;Not married;University Degree;no;no;no;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[40, 60[;Unknown;Married;Unknown;unknown;yes;no;telephone;may;fri;1.1;93.994;-36.4;4.864;no
[40, 60[;Employed;Married;Basic;no;yes;no;telephone;may;wed;1.1;93.994;-36.4;4.859;no
[40, 60[;Employed;Married;HIgh School;no;no;yes;cellular;jul;fri;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;may;mon;-1.8;92.893;-46.2;1.244;no
[40, 60[;Employed;Married;Basic;no;yes;yes;telephone;dec;mon;-0.2;92.756;-45.9;3.053;yes
[20, 40[;Employed;Married;University Degree;no;yes;yes;telephone;may;wed;1.1;93.994;-36.4;4.856;no
[20, 40[;Employed;Married;Professional Course;no;yes;yes;telephone;jun;mon;1.4;94.465;-41.8;4.865;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;nov;mon;-0.1;93.2;-42;4.191;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;nov;tue;-0.1;93.2;-42;4.153;no
[40, 60[;Employed;Married;University Degree;unknown;no;no;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[40, 60[;Employed;Married;HIgh School;no;yes;no;cellular;aug;thu;1.4;93.444;-36.1;4.962;no
[20, 40[;Employed;Married;HIgh School;no;no;no;cellular;jun;mon;-2.9;92.963;-40.8;1.26;no
[40, 60[;Employed;Married;University Degree;no;yes;no;cellular;aug;wed;1.4;93.444;-36.1;4.964;no
[20, 40[;Employed;Married;Professional Course;no;no;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[20, 40[;Employed;Married;University Degree;no;no;no;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.97;no
[20, 40[;Employed;Married;Basic;no;no;no;telephone;may;fri;1.1;93.994;-36.4;4.855;no
[40, 60[;Employed;Not married;Professional Course;no;yes;yes;cellular;jul;thu;1.4;93.918;-42.7;4.963;no
[20, 40[;Employed;Married;Professional Course;unknown;yes;no;cellular;aug;tue;1.4;93.444;-36.1;4.965;yes
[40, 60[;Employed;Married;Professional Course;no;no;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[20, 40[;Employed;Married;Basic;unknown;yes;no;cellular;may;mon;-1.8;92.893;-46.2;1.299;no
[20, 40[;Employed;Married;University Degree;no;no;yes;cellular;apr;fri;-1.8;93.075;-47.1;1.405;no
[20, 40[;Employed;Married;Professional Course;unknown;no;no;cellular;aug;thu;1.4;93.444;-36.1;4.963;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;cellular;aug;fri;1.4;93.444;-36.1;4.966;no
[20, 40[;Employed;Married;HIgh School;no;no;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Married;University Degree;no;no;no;cellular;aug;wed;1.4;93.444;-36.1;4.965;no
[40, 60[;Retired;Married;Basic;unknown;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[40, 60[;Employed;Not married;HIgh School;no;yes;yes;cellular;jul;thu;1.4;93.918;-42.7;4.962;no
*;*;*;*;*;*;*;cellular;aug;tue;-2.9;92.201;-31.4;0.884;yes
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.334;no
[40, 60[;Employed;Not married;HIgh School;no;no;no;cellular;aug;thu;-1.7;94.027;-38.3;0.904;no
[20, 40[;Employed;Married;Basic;unknown;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.334;no
[20, 40[;Employed;Married;Professional Course;no;no;no;cellular;aug;fri;1.4;93.444;-36.1;4.966;no
[40, 60[;Employed;Not married;Professional Course;no;yes;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[40, 60[;Employed;Married;HIgh School;no;no;no;cellular;aug;tue;1.4;93.444;-36.1;4.965;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;aug;wed;1.4;93.444;-36.1;4.965;no
[20, 40[;Employed;Not married;Basic;no;yes;yes;telephone;jul;thu;1.4;93.918;-42.7;4.966;no
[40, 60[;Employed;Married;HIgh School;unknown;no;yes;telephone;jul;wed;1.4;93.918;-42.7;4.957;no
[20, 40[;Employed;Married;Professional Course;no;no;no;cellular;apr;fri;-1.8;93.075;-47.1;1.405;no
[40, 60[;Employed;Not married;HIgh School;no;no;no;cellular;may;mon;-1.8;92.893;-46.2;1.244;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;jul;thu;1.4;93.918;-42.7;4.958;no
[40, 60[;Employed;Married;Basic;unknown;yes;yes;cellular;jul;fri;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Married;Unknown;no;yes;yes;telephone;jun;wed;1.4;94.465;-41.8;4.962;no
[20, 40[;Employed;Married;HIgh School;no;no;no;telephone;may;tue;-1.8;92.893;-46.2;1.266;no
[40, 60[;unemployed;Married;University Degree;no;yes;no;cellular;aug;mon;-2.9;92.201;-31.4;0.843;yes
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;jul;thu;1.4;93.918;-42.7;4.962;no
[40, 60[;Employed;Married;Basic;no;no;no;telephone;may;wed;1.1;93.994;-36.4;4.859;no
[40, 60[;Employed;Married;Basic;no;no;yes;telephone;may;wed;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Not married;Basic;no;no;no;cellular;jul;fri;1.4;93.918;-42.7;4.962;no
*;*;*;*;*;*;*;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[20, 40[;Employed;Married;Basic;no;yes;no;telephone;jun;tue;1.4;94.465;-41.8;4.961;no
[20, 40[;Employed;Married;Basic;no;yes;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;sep;wed;-3.4;92.379;-29.8;0.768;no
[20, 40[;Employed;Married;HIgh School;no;no;no;telephone;jun;fri;1.4;94.465;-41.8;4.947;no
[40, 60[;Employed;Married;Basic;unknown;no;no;cellular;may;thu;-1.8;92.893;-46.2;1.266;no
*;*;*;*;*;*;*;cellular;aug;tue;1.4;93.444;-36.1;4.963;no
*;*;*;*;*;*;*;cellular;jul;thu;1.4;93.918;-42.7;4.963;no
[40, 60[;Employed;Married;Unknown;unknown;no;no;cellular;aug;thu;1.4;93.444;-36.1;4.962;no
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[20, 40[;Employed;Married;Basic;no;yes;no;cellular;may;tue;-1.8;92.893;-46.2;1.266;yes
[40, 60[;Employed;Married;Basic;unknown;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;telephone;apr;thu;-1.8;93.075;-47.1;1.365;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;may;tue;-1.8;92.893;-46.2;1.291;no
[20, 40[;Employed;Married;HIgh School;no;yes;yes;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[20, 40[;Employed;Married;Professional Course;no;no;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Married;Basic;unknown;no;no;cellular;may;wed;-1.8;92.893;-46.2;1.334;no
[40, 60[;Employed;Married;Basic;unknown;unknown;unknown;cellular;aug;thu;1.4;93.444;-36.1;4.964;no
[40, 60[;Employed;Not married;Professional Course;no;no;no;telephone;may;wed;1.1;93.994;-36.4;4.858;no
[40, 60[;Employed;Married;Basic;no;no;no;telephone;jun;mon;1.4;94.465;-41.8;4.958;no
[40, 60[;Employed;Not married;Basic;no;unknown;unknown;cellular;mar;thu;-1.8;93.369;-34.8;0.643;yes
[20, 40[;Employed;Married;Basic;no;yes;no;telephone;may;thu;1.1;93.994;-36.4;4.86;no
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;apr;fri;-1.8;93.075;-47.1;1.405;no
[20, 40[;Employed;Not married;Basic;unknown;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.281;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;aug;thu;-2.9;92.201;-31.4;0.883;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[40, 60[;Employed;Married;Basic;no;yes;no;telephone;may;thu;1.1;93.994;-36.4;4.86;no
[40, 60[;Employed;Married;University Degree;no;yes;no;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[20, 40[;Employed;Married;Professional Course;no;yes;no;cellular;aug;thu;1.4;93.444;-36.1;4.962;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;may;mon;-1.8;92.893;-46.2;1.299;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[40, 60[;unemployed;Not married;University Degree;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[20, 40[;Employed;Married;Basic;no;yes;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[20, 40[;Employed;Married;Basic;no;yes;no;telephone;may;thu;1.1;93.994;-36.4;4.86;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;nov;wed;-0.1;93.2;-42;4.12;yes
[20, 40[;Employed;Not married;University Degree;no;yes;yes;cellular;aug;thu;1.4;93.444;-36.1;4.968;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;may;fri;1.1;93.994;-36.4;4.857;no
[20, 40[;unemployed;Not married;Basic;no;yes;no;telephone;may;wed;1.1;93.994;-36.4;4.859;no
[20, 40[;Employed;Not married;University Degree;unknown;no;no;telephone;jun;mon;1.4;94.465;-41.8;4.865;no
[20, 40[;Employed;Married;University Degree;no;no;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
*;*;*;*;*;*;*;cellular;aug;fri;-2.9;92.201;-31.4;0.869;no
[20, 40[;Student;Not married;Basic;no;no;no;cellular;may;wed;-1.8;92.893;-46.2;1.334;no
*;*;*;*;*;*;*;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[20, 40[;Employed;Not married;University Degree;no;yes;yes;cellular;aug;thu;-2.9;92.201;-31.4;0.873;no
[20, 40[;Employed;Not married;Basic;no;no;no;cellular;jul;fri;1.4;93.918;-42.7;4.962;no
[40, 60[;Employed;Married;HIgh School;unknown;yes;yes;cellular;aug;mon;1.4;93.444;-36.1;4.963;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;may;mon;-1.8;92.893;-46.2;1.299;no
*;*;*;*;*;*;*;cellular;may;mon;-1.8;92.893;-46.2;1.354;no
*;*;*;*;*;*;*;telephone;may;wed;-1.8;92.893;-46.2;1.281;no
*;*;*;*;*;*;*;telephone;jun;thu;1.4;94.465;-41.8;4.955;no
[20, 40[;Employed;Married;University Degree;no;no;no;cellular;may;thu;-1.8;92.893;-46.2;1.327;yes
*;*;*;*;*;*;*;telephone;may;wed;1.1;93.994;-36.4;4.859;no
[40, 60[;Employed;Not married;Professional Course;no;yes;no;cellular;jul;fri;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Married;Basic;no;no;no;cellular;nov;tue;-0.1;93.2;-42;4.153;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Married;Basic;no;no;no;cellular;mar;wed;-1.8;92.843;-50;1.548;yes
[20, 40[;Employed;Not married;University Degree;no;unknown;unknown;cellular;jun;tue;-2.9;92.963;-40.8;1.262;yes
[40, 60[;Employed;Married;University Degree;no;yes;yes;cellular;aug;thu;1.4;93.444;-36.1;4.964;no
[20, 40[;Employed;Not married;University Degree;no;no;yes;cellular;nov;tue;-3.4;92.649;-30.1;0.72;yes
*;*;*;*;*;*;*;cellular;apr;mon;-1.8;93.075;-47.1;1.405;no
[20, 40[;Employed;Married;Basic;no;yes;no;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
*;*;*;*;*;*;*;telephone;apr;wed;-1.8;93.749;-34.6;0.642;yes
[40, 60[;Employed;Married;Basic;no;no;no;cellular;apr;thu;-1.8;93.075;-47.1;1.406;yes
[40, 60[;Employed;Not married;HIgh School;no;yes;no;cellular;jul;thu;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;jul;thu;1.4;93.918;-42.7;4.963;no
[20, 40[;Employed;Married;University Degree;no;no;yes;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[40, 60[;Employed;Married;HIgh School;no;yes;no;cellular;may;fri;-1.8;92.893;-46.2;1.25;no
[40, 60[;Employed;Not married;University Degree;unknown;yes;no;telephone;jun;tue;1.4;94.465;-41.8;4.864;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;may;tue;-1.8;92.893;-46.2;1.344;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;telephone;nov;wed;-0.1;93.2;-42;4.12;no
[20, 40[;Employed;Married;HIgh School;unknown;no;no;telephone;may;wed;1.1;93.994;-36.4;4.856;no
[20, 40[;Employed;Married;University Degree;no;no;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[40, 60[;Employed;Not married;HIgh School;no;no;no;cellular;aug;tue;-2.9;92.201;-31.4;0.838;no
[40, 60[;Employed;Not married;Professional Course;no;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[20, 40[;Employed;Not married;HIgh School;no;yes;yes;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
[40, 60[;Employed;Married;HIgh School;unknown;yes;no;telephone;may;fri;1.1;93.994;-36.4;4.859;no
[40, 60[;Employed;Married;HIgh School;no;no;no;telephone;jul;tue;1.4;93.918;-42.7;4.961;no
[40, 60[;Employed;Married;Basic;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[40, 60[;Employed;Not married;University Degree;unknown;no;no;cellular;jul;fri;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Married;Basic;no;yes;yes;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[20, 40[;Employed;Not married;Basic;no;no;no;cellular;jul;thu;1.4;93.918;-42.7;4.968;no
[20, 40[;Employed;Married;Basic;unknown;yes;no;cellular;jul;thu;1.4;93.918;-42.7;4.958;no
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;aug;tue;1.4;93.444;-36.1;4.963;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;aug;wed;1.4;93.444;-36.1;4.965;no
[40, 60[;Employed;Not married;Basic;unknown;yes;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[20, 40[;Employed;Not married;Basic;no;no;no;cellular;jul;wed;1.4;93.918;-42.7;4.962;no
[40, 60[;unemployed;Married;Basic;no;no;no;cellular;jun;mon;-2.9;92.963;-40.8;1.26;no
[20, 40[;Employed;Married;University Degree;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Not married;Basic;no;unknown;unknown;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
[40, 60[;Employed;Not married;University Degree;no;yes;no;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
*;*;*;*;*;*;*;cellular;may;wed;-1.8;93.876;-40;0.672;yes
[40, 60[;Employed;Married;University Degree;unknown;yes;no;telephone;jun;thu;1.4;94.465;-41.8;4.866;no
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;jul;thu;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;may;thu;-1.8;92.893;-46.2;1.266;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;may;tue;-1.8;92.893;-46.2;1.344;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;jun;wed;1.4;94.465;-41.8;4.959;no
[40, 60[;Employed;Not married;HIgh School;no;no;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;telephone;may;wed;1.1;93.994;-36.4;4.856;no
[40, 60[;Employed;Not married;Unknown;no;yes;no;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[20, 40[;Employed;Not married;HIgh School;no;no;yes;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
[40, 60[;Employed;Married;Basic;unknown;no;yes;cellular;may;tue;-1.8;92.893;-46.2;1.291;no
[40, 60[;unemployed;Not married;Basic;unknown;yes;no;cellular;jul;fri;1.4;93.918;-42.7;4.957;no
[40, 60[;Employed;Married;HIgh School;no;no;yes;telephone;jul;wed;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;telephone;jul;fri;1.4;93.918;-42.7;4.963;no
[20, 40[;Employed;Married;University Degree;no;no;no;cellular;aug;thu;-2.9;92.201;-31.4;0.883;no
[40, 60[;Employed;Married;University Degree;no;no;no;cellular;nov;mon;-0.1;93.2;-42;4.191;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;oct;thu;-3.4;92.431;-26.9;0.733;no
[40, 60[;Employed;Married;HIgh School;no;no;no;cellular;jul;fri;1.4;93.918;-42.7;4.962;no
[40, 60[;Employed;Not married;HIgh School;no;yes;yes;telephone;jul;mon;1.4;93.918;-42.7;4.962;no
[40, 60[;Employed;Married;Basic;no;unknown;unknown;telephone;jun;thu;1.4;94.465;-41.8;4.958;yes
[40, 60[;Retired;Not married;HIgh School;no;yes;no;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[40, 60[;Employed;Not married;University Degree;no;yes;yes;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[40, 60[;Employed;Married;Basic;no;yes;no;telephone;may;wed;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Married;Professional Course;no;yes;yes;telephone;may;wed;1.1;93.994;-36.4;4.859;no
[40, 60[;Employed;Married;Professional Course;no;yes;no;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[20, 40[;Employed;Not married;HIgh School;no;yes;yes;cellular;may;fri;-1.8;92.893;-46.2;1.25;no
[20, 40[;Employed;Not married;Professional Course;no;no;no;cellular;apr;tue;-1.8;93.749;-34.6;0.638;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[20, 40[;Employed;Not married;Basic;no;yes;no;telephone;may;fri;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Not married;Basic;no;no;no;cellular;jul;thu;1.4;93.918;-42.7;4.968;no
[20, 40[;Employed;Married;Professional Course;no;no;no;cellular;jul;thu;1.4;93.918;-42.7;4.968;no
[40, 60[;Employed;Not married;HIgh School;unknown;yes;no;telephone;may;thu;1.1;93.994;-36.4;4.86;no
[20, 40[;Employed;Married;HIgh School;no;no;no;telephone;jun;thu;1.4;94.465;-41.8;4.961;no
*;*;*;*;*;*;*;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[20, 40[;Employed;Married;Professional Course;no;no;no;telephone;may;fri;1.1;93.994;-36.4;4.855;no
[40, 60[;Employed;Married;Professional Course;no;no;no;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[40, 60[;Employed;Not married;HIgh School;no;yes;no;telephone;jun;fri;1.4;94.465;-41.8;4.967;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.281;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;may;thu;-1.8;92.893;-46.2;1.266;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;telephone;jun;tue;1.4;94.465;-41.8;4.864;no
[40, 60[;unemployed;Married;Professional Course;unknown;no;no;telephone;sep;thu;-1.1;94.199;-37.5;0.879;yes
[20, 40[;Employed;Not married;Unknown;no;yes;no;cellular;jul;thu;1.4;93.918;-42.7;4.968;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;cellular;apr;mon;-1.8;93.075;-47.1;1.405;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;telephone;may;fri;-1.8;92.893;-46.2;1.25;no
[20, 40[;Employed;Not married;Basic;no;no;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
[20, 40[;unemployed;Not married;University Degree;no;yes;no;telephone;aug;fri;1.4;93.444;-36.1;4.963;no
[40, 60[;Employed;Married;HIgh School;no;yes;no;cellular;aug;fri;1.4;93.444;-36.1;4.964;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;aug;fri;1.4;93.444;-36.1;4.964;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[40, 60[;Employed;Married;Basic;no;no;no;telephone;may;wed;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Married;University Degree;unknown;yes;no;cellular;aug;tue;1.4;93.444;-36.1;4.965;no
[20, 40[;Employed;Married;University Degree;no;yes;yes;cellular;oct;thu;-3.4;92.431;-26.9;0.722;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;aug;thu;1.4;93.444;-36.1;4.964;no
[40, 60[;Employed;Married;University Degree;no;yes;yes;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;telephone;jul;tue;1.4;93.918;-42.7;4.962;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;aug;fri;1.4;93.444;-36.1;4.964;no
[40, 60[;Employed;Married;University Degree;no;yes;yes;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
[20, 40[;unemployed;Married;HIgh School;no;yes;no;cellular;may;tue;-1.8;92.893;-46.2;1.266;no
[40, 60[;Employed;Married;Professional Course;no;yes;yes;cellular;apr;mon;-1.8;93.075;-47.1;1.405;no
*;*;*;*;*;*;*;telephone;jun;thu;1.4;94.465;-41.8;4.958;no
*;*;*;*;*;*;*;cellular;sep;fri;-3.4;92.379;-29.8;0.741;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;jun;thu;1.4;94.465;-41.8;4.958;no
[20, 40[;Employed;Married;University Degree;no;yes;no;telephone;nov;tue;-0.1;93.2;-42;4.153;no
[40, 60[;Employed;Married;Professional Course;no;yes;no;cellular;sep;tue;-3.4;92.379;-29.8;0.819;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;may;tue;-1.8;92.893;-46.2;1.344;yes
*;*;*;*;*;*;*;cellular;sep;tue;-3.4;92.379;-29.8;0.788;yes
[20, 40[;Employed;Not married;HIgh School;no;yes;yes;telephone;may;mon;1.1;93.994;-36.4;4.858;no
[40, 60[;Employed;Married;HIgh School;no;yes;yes;telephone;jun;fri;1.4;94.465;-41.8;4.967;no
