age;job;marital;education;default;housing;loan;contact;month;day_of_week;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;y
[30, 40[;admin.;single;high.school;no;yes;no;cellular;aug;fri;-2.9;92.201;-31.4;0.881;yes
[30, 40[;blue-collar;single;basic.4y;no;no;no;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[30, 40[;blue-collar;single;unknown;no;yes;no;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[40, 50[;self-employed;married;basic.9y;unknown;no;no;cellular;nov;mon;-0.1;93.2;-42;4.191;no
[40, 50[;technician;single;high.school;no;no;no;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[30, 40[;blue-collar;single;university.degree;no;yes;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[60, 70[;retired;married;professional.course;no;unknown;unknown;cellular;may;thu;-1.8;93.876;-40;0.692;no
[30, 40[;technician;married;professional.course;no;yes;no;telephone;may;fri;1.1;93.994;-36.4;4.857;no
[40, 50[;blue-collar;married;high.school;no;yes;no;cellular;apr;mon;-1.8;93.075;-47.1;1.405;no
[40, 50[;technician;married;professional.course;unknown;yes;yes;cellular;aug;wed;1.4;93.444;-36.1;4.965;no
[30, 40[;admin.;single;university.degree;no;no;yes;cellular;aug;tue;1.4;93.444;-36.1;4.966;no
[30, 40[;blue-collar;married;high.school;no;yes;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[30, 40[;blue-collar;married;basic.4y;no;no;no;telephone;jul;thu;1.4;93.918;-42.7;4.963;no
[30, 40[;services;divorced;basic.4y;no;no;no;cellular;may;fri;-1.8;92.893;-46.2;1.25;no
[30, 40[;technician;married;university.degree;no;no;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[40, 50[;technician;married;university.degree;no;no;no;telephone;jun;mon;1.4;94.465;-41.8;4.947;no
[30, 40[;entrepreneur;married;basic.6y;unknown;no;no;telephone;jun;wed;1.4;94.465;-41.8;4.864;no
[50, 60[;services;divorced;university.degree;no;yes;no;cellular;jul;mon;1.4;93.918;-42.7;4.962;no
[20, 30[;student;single;professional.course;no;yes;no;cellular;aug;tue;-2.9;92.201;-31.4;0.883;yes
[40, 50[;management;married;university.degree;no;yes;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[50, 60[;management;married;professional.course;unknown;yes;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[30, 40[;entrepreneur;married;basic.9y;no;no;no;telephone;may;wed;1.1;93.994;-36.4;4.859;no
[50, 60[;blue-collar;married;basic.4y;unknown;no;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[40, 50[;services;divorced;high.school;unknown;yes;no;cellular;jul;tue;1.4;93.918;-42.7;4.962;no
[40, 50[;self-employed;married;high.school;unknown;yes;no;cellular;apr;wed;-1.8;93.075;-47.1;1.445;no
[60, 70[;housemaid;married;basic.4y;no;yes;no;cellular;nov;mon;-3.4;92.649;-30.1;0.722;no
[30, 40[;admin.;married;professional.course;no;no;yes;cellular;jul;tue;1.4;93.918;-42.7;4.962;no
[20, 30[;technician;married;professional.course;no;yes;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;yes
[30, 40[;blue-collar;married;basic.9y;no;no;yes;cellular;may;wed;-1.8;92.893;-46.2;1.334;no
[40, 50[;admin.;single;high.school;no;no;no;telephone;jun;wed;1.4;94.465;-41.8;4.962;no
[30, 40[;admin.;married;university.degree;no;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.281;no
[30, 40[;admin.;single;high.school;unknown;yes;no;telephone;may;fri;1.1;93.994;-36.4;4.857;no
[20, 30[;services;single;high.school;no;yes;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[50, 60[;retired;married;professional.course;no;no;no;cellular;oct;thu;-3.4;92.431;-26.9;0.733;yes
[30, 40[;entrepreneur;divorced;university.degree;no;no;no;cellular;apr;mon;-1.8;93.075;-47.1;1.405;yes
[20, 30[;admin.;single;university.degree;no;no;no;telephone;jun;wed;1.4;94.465;-41.8;4.864;no
[20, 30[;admin.;single;high.school;no;yes;no;cellular;may;thu;-1.8;92.893;-46.2;1.266;no
[30, 40[;blue-collar;married;basic.9y;no;no;no;cellular;jul;mon;1.4;93.918;-42.7;4.962;no
[40, 50[;technician;married;professional.course;no;no;no;telephone;may;mon;1.1;93.994;-36.4;4.858;no
[30, 40[;services;married;high.school;no;no;no;cellular;may;tue;-1.8;92.893;-46.2;1.266;no
[20, 30[;blue-collar;married;basic.9y;no;no;no;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[20, 30[;admin.;single;university.degree;no;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[30, 40[;blue-collar;married;unknown;no;yes;no;cellular;jul;thu;1.4;93.918;-42.7;4.962;no
[40, 50[;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;thu;1.4;93.444;-36.1;4.963;no
[50, 60[;technician;divorced;professional.course;no;no;no;cellular;aug;fri;1.4;93.444;-36.1;4.964;no
[30, 40[;blue-collar;single;basic.4y;unknown;yes;no;cellular;may;mon;-1.8;92.893;-46.2;1.299;no
[50, 60[;admin.;married;basic.9y;no;no;no;cellular;nov;mon;-0.1;93.2;-42;4.191;no
[40, 50[;admin.;married;high.school;no;yes;yes;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[20, 30[;student;single;university.degree;unknown;no;no;cellular;may;tue;-1.8;92.893;-46.2;1.291;no
[40, 50[;admin.;divorced;unknown;no;no;no;telephone;jul;tue;1.4;93.918;-42.7;4.955;no
[20, 30[;unemployed;single;high.school;no;yes;no;telephone;aug;tue;-2.9;92.201;-31.4;0.883;no
[30, 40[;admin.;single;university.degree;no;no;no;cellular;aug;tue;1.4;93.444;-36.1;4.968;no
[40, 50[;admin.;single;university.degree;no;no;no;telephone;may;thu;1.1;93.994;-36.4;4.86;no
*;*;*;*;*;*;*;telephone;may;wed;1.1;93.994;-36.4;4.858;no
[30, 40[;blue-collar;married;unknown;unknown;no;no;telephone;may;thu;1.1;93.994;-36.4;4.86;no
[20, 30[;student;single;high.school;no;yes;no;cellular;aug;tue;-2.9;92.201;-31.4;0.859;yes
[50, 60[;self-employed;married;basic.9y;no;no;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[30, 40[;management;married;university.degree;no;yes;no;telephone;may;fri;1.1;93.994;-36.4;4.857;no
[30, 40[;technician;divorced;professional.course;no;no;yes;cellular;may;wed;-1.8;92.893;-46.2;1.281;no
[50, 60[;technician;married;professional.course;unknown;no;no;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[30, 40[;unemployed;single;university.degree;no;yes;yes;cellular;aug;thu;1.4;93.444;-36.1;4.962;no
[30, 40[;admin.;single;basic.9y;no;no;no;cellular;may;fri;-1.8;92.893;-46.2;1.25;yes
[30, 40[;admin.;married;high.school;no;no;no;cellular;aug;thu;1.4;93.444;-36.1;4.968;no
[20, 30[;admin.;single;high.school;no;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.281;no
[40, 50[;services;divorced;basic.9y;no;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.334;no
[20, 30[;blue-collar;single;basic.9y;no;yes;yes;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
[40, 50[;technician;married;university.degree;no;yes;no;cellular;aug;fri;1.4;93.444;-36.1;4.964;no
[50, 60[;admin.;married;university.degree;no;no;no;cellular;may;wed;-1.8;92.893;-46.2;1.281;yes
[30, 40[;admin.;married;university.degree;no;no;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[40, 50[;unemployed;married;basic.9y;no;yes;no;cellular;aug;wed;1.4;93.444;-36.1;4.964;no
*;*;*;*;*;*;*;telephone;may;fri;1.1;93.994;-36.4;4.859;no
[40, 50[;services;married;basic.9y;no;no;no;cellular;jul;thu;1.4;93.918;-42.7;4.968;no
[40, 50[;unemployed;married;university.degree;unknown;yes;no;cellular;jul;wed;1.4;93.918;-42.7;4.962;no
[50, 60[;retired;married;university.degree;no;no;no;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[50, 60[;admin.;married;high.school;no;yes;no;cellular;aug;fri;1.4;93.444;-36.1;4.963;no
[50, 60[;blue-collar;married;basic.4y;unknown;no;no;telephone;jun;thu;1.4;94.465;-41.8;4.961;no
[40, 50[;management;single;university.degree;no;no;no;cellular;oct;mon;-3.4;92.431;-26.9;0.743;yes
[40, 50[;blue-collar;married;basic.9y;no;yes;yes;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[50, 60[;blue-collar;married;basic.9y;unknown;yes;no;cellular;apr;wed;-1.8;93.075;-47.1;1.415;no
[20, 30[;admin.;single;university.degree;no;no;no;cellular;jul;thu;1.4;93.918;-42.7;4.968;no
[30, 40[;admin.;married;university.degree;no;no;no;cellular;aug;thu;1.4;93.444;-36.1;4.963;no
[30, 40[;admin.;married;university.degree;no;yes;yes;telephone;jun;wed;1.4;94.465;-41.8;4.959;no
[50, 60[;self-employed;married;basic.9y;no;no;no;cellular;aug;tue;1.4;93.444;-36.1;4.965;no
[30, 40[;admin.;married;university.degree;no;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.963;no
[20, 30[;admin.;single;high.school;no;no;no;cellular;jul;fri;1.4;93.918;-42.7;4.963;yes
[30, 40[;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[40, 50[;admin.;divorced;high.school;no;no;no;telephone;jun;mon;1.4;94.465;-41.8;4.96;yes
[30, 40[;self-employed;married;basic.9y;no;yes;no;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[50, 60[;admin.;married;high.school;no;yes;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[30, 40[;technician;single;professional.course;no;yes;no;cellular;aug;thu;1.4;93.444;-36.1;4.964;no
[30, 40[;admin.;divorced;university.degree;no;yes;no;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[40, 50[;admin.;single;high.school;no;yes;no;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[30, 40[;technician;divorced;professional.course;no;yes;no;telephone;may;wed;1.1;93.994;-36.4;4.859;no
[30, 40[;blue-collar;married;basic.9y;unknown;no;no;telephone;jun;mon;1.4;94.465;-41.8;4.961;no
[20, 30[;blue-collar;single;high.school;no;no;no;cellular;may;fri;-1.8;92.893;-46.2;1.25;yes
[30, 40[;blue-collar;married;basic.6y;no;no;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[50, 60[;management;married;basic.9y;no;yes;no;telephone;jul;fri;1.4;93.918;-42.7;4.962;no
[30, 40[;admin.;single;university.degree;no;yes;yes;telephone;jun;wed;1.4;94.465;-41.8;4.864;no
[30, 40[;admin.;single;high.school;no;yes;no;telephone;jul;tue;1.4;93.918;-42.7;4.961;no
[20, 30[;services;single;high.school;no;yes;no;telephone;jul;wed;1.4;93.918;-42.7;4.962;no
[40, 50[;technician;married;high.school;no;yes;yes;cellular;aug;tue;1.4;93.444;-36.1;4.963;no
[30, 40[;services;single;high.school;no;yes;no;cellular;apr;mon;-1.8;93.075;-47.1;1.405;no
[50, 60[;blue-collar;married;basic.4y;no;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.97;no
[50, 60[;admin.;married;professional.course;no;yes;yes;cellular;aug;tue;1.4;93.444;-36.1;4.968;no
[30, 40[;blue-collar;married;basic.9y;no;yes;yes;cellular;may;thu;-1.8;92.893;-46.2;1.327;no
[30, 40[;admin.;single;university.degree;no;no;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[40, 50[;management;married;university.degree;no;unknown;unknown;cellular;aug;wed;-2.9;92.201;-31.4;0.879;no
[30, 40[;blue-collar;married;basic.6y;no;no;no;cellular;may;fri;-1.8;92.893;-46.2;1.25;no
[50, 60[;technician;married;university.degree;unknown;no;no;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[20, 30[;admin.;single;high.school;no;no;yes;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
[40, 50[;admin.;married;unknown;no;yes;yes;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[50, 60[;blue-collar;divorced;basic.4y;no;no;no;telephone;may;fri;1.1;93.994;-36.4;4.864;no
[50, 60[;blue-collar;married;basic.4y;no;no;no;cellular;apr;wed;-1.8;93.075;-47.1;1.415;no
[30, 40[;admin.;single;university.degree;no;yes;no;cellular;may;fri;-1.8;92.893;-46.2;1.25;no
*;*;*;*;*;*;*;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[30, 40[;blue-collar;married;basic.9y;unknown;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.334;no
[40, 50[;entrepreneur;married;university.degree;no;yes;no;cellular;may;mon;-1.8;92.893;-46.2;1.264;no
[30, 40[;services;divorced;high.school;no;no;no;telephone;jul;tue;1.4;93.918;-42.7;4.955;no
[20, 30[;blue-collar;single;basic.9y;no;yes;no;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[20, 30[;admin.;married;university.degree;no;yes;no;cellular;jun;tue;-1.7;94.055;-39.8;0.702;yes
[40, 50[;services;married;high.school;unknown;yes;no;telephone;may;fri;1.1;93.994;-36.4;4.864;no
[40, 50[;unemployed;divorced;basic.4y;no;no;no;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[30, 40[;admin.;divorced;university.degree;unknown;no;no;telephone;jul;thu;1.4;93.918;-42.7;4.966;no
[40, 50[;technician;married;professional.course;no;yes;no;telephone;may;thu;1.1;93.994;-36.4;4.86;no
[20, 30[;services;single;high.school;no;yes;no;cellular;may;mon;-1.8;92.893;-46.2;1.299;no
[40, 50[;entrepreneur;married;basic.9y;no;no;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[30, 40[;blue-collar;single;high.school;no;no;no;cellular;may;wed;-1.8;92.893;-46.2;1.334;no
*;*;*;*;*;*;*;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[40, 50[;technician;divorced;high.school;no;yes;no;telephone;jul;mon;1.4;93.918;-42.7;4.96;no
[30, 40[;technician;single;unknown;no;yes;no;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[30, 40[;blue-collar;married;basic.9y;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[20, 30[;blue-collar;married;basic.9y;no;yes;no;telephone;jun;mon;1.4;94.465;-41.8;4.958;no
[40, 50[;unemployed;single;university.degree;no;no;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[30, 40[;admin.;single;university.degree;no;yes;no;cellular;jul;wed;1.4;93.918;-42.7;4.957;no
[20, 30[;student;single;basic.9y;no;yes;no;cellular;jun;tue;-1.7;94.055;-39.8;0.761;no
[40, 50[;technician;married;professional.course;unknown;no;no;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[50, 60[;retired;married;basic.4y;no;no;yes;cellular;jun;mon;-2.9;92.963;-40.8;1.26;no
[40, 50[;admin.;divorced;high.school;no;no;no;cellular;apr;mon;-1.8;93.075;-47.1;1.405;no
[30, 40[;blue-collar;married;unknown;no;yes;no;telephone;jul;tue;1.4;93.918;-42.7;4.955;no
[10, 20[;student;single;basic.4y;no;yes;no;cellular;jun;tue;-1.7;94.055;-39.8;0.737;no
[30, 40[;services;married;basic.9y;no;no;no;cellular;may;thu;-1.8;92.893;-46.2;1.327;no
[50, 60[;management;divorced;university.degree;unknown;yes;no;cellular;oct;thu;-3.4;92.431;-26.9;0.754;no
[50, 60[;admin.;single;high.school;no;yes;no;cellular;apr;tue;-1.8;93.075;-47.1;1.423;no
[30, 40[;services;single;high.school;no;yes;no;telephone;aug;wed;-1.7;94.027;-38.3;0.903;no
[30, 40[;admin.;single;university.degree;no;no;yes;cellular;may;wed;-1.8;92.893;-46.2;1.281;yes
[30, 40[;technician;married;professional.course;no;yes;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[40, 50[;services;married;high.school;no;yes;yes;cellular;jul;mon;1.4;93.918;-42.7;4.962;no
[30, 40[;services;single;basic.9y;no;no;yes;telephone;jun;thu;1.4;94.465;-41.8;4.866;no
[20, 30[;technician;single;professional.course;no;no;no;cellular;nov;fri;-0.1;93.2;-42;4.021;yes
[50, 60[;housemaid;married;basic.4y;unknown;no;no;cellular;aug;mon;1.4;93.444;-36.1;4.963;no
[50, 60[;services;married;basic.9y;unknown;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.97;no
[40, 50[;self-employed;married;basic.9y;unknown;no;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[40, 50[;admin.;married;university.degree;no;no;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[50, 60[;services;married;high.school;no;no;no;cellular;jul;wed;1.4;93.918;-42.7;4.962;no
[30, 40[;blue-collar;married;high.school;no;yes;no;telephone;jun;tue;1.4;94.465;-41.8;4.961;no
[30, 40[;admin.;married;university.degree;no;no;no;cellular;mar;fri;-1.8;93.369;-34.8;0.649;no
[40, 50[;blue-collar;married;basic.9y;unknown;no;yes;cellular;may;mon;-1.8;92.893;-46.2;1.299;no
[20, 30[;management;married;university.degree;no;no;no;cellular;apr;mon;-1.8;93.075;-47.1;1.392;yes
[40, 50[;blue-collar;married;basic.9y;unknown;no;no;telephone;may;wed;1.1;93.994;-36.4;4.857;no
[40, 50[;admin.;divorced;university.degree;no;unknown;unknown;telephone;jun;tue;1.4;94.465;-41.8;4.961;no
[40, 50[;technician;married;professional.course;no;yes;no;cellular;aug;thu;1.4;93.444;-36.1;4.962;no
[20, 30[;admin.;single;university.degree;no;yes;no;cellular;may;tue;-1.8;92.893;-46.2;1.344;no
[30, 40[;technician;married;university.degree;no;no;no;cellular;jul;thu;1.4;93.918;-42.7;4.968;no
[40, 50[;management;married;unknown;no;yes;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[30, 40[;blue-collar;single;high.school;no;no;no;cellular;oct;fri;-3.4;92.431;-26.9;0.73;no
[30, 40[;unemployed;married;basic.9y;no;no;no;cellular;may;mon;-1.8;92.893;-46.2;1.299;no
[30, 40[;self-employed;married;basic.9y;unknown;no;no;cellular;jul;thu;1.4;93.918;-42.7;4.963;no
*;*;*;*;*;*;*;cellular;aug;tue;1.4;93.444;-36.1;4.966;no
[40, 50[;services;divorced;high.school;unknown;no;no;cellular;may;wed;-1.8;92.893;-46.2;1.334;no
[40, 50[;admin.;single;university.degree;no;no;no;cellular;aug;mon;-1.7;94.027;-38.3;0.898;no
*;*;*;*;*;*;*;cellular;jun;fri;-1.7;94.055;-39.8;0.732;yes
[20, 30[;technician;single;university.degree;no;no;yes;cellular;apr;fri;-1.8;93.749;-34.6;0.663;no
[30, 40[;technician;married;professional.course;no;no;no;telephone;may;fri;1.1;93.994;-36.4;4.855;no
[40, 50[;admin.;single;university.degree;no;yes;no;cellular;aug;thu;1.4;93.444;-36.1;4.962;no
[30, 40[;admin.;married;high.school;no;yes;no;telephone;nov;mon;-3.4;92.649;-30.1;0.722;no
[30, 40[;technician;married;university.degree;no;yes;yes;cellular;may;thu;-1.8;92.893;-46.2;1.266;no
[40, 50[;services;single;high.school;no;yes;no;cellular;apr;thu;-1.8;93.075;-47.1;1.41;no
[30, 40[;self-employed;single;high.school;no;yes;no;telephone;may;fri;1.1;93.994;-36.4;4.859;no
[30, 40[;admin.;married;university.degree;no;no;no;telephone;jun;thu;1.4;94.465;-41.8;4.958;no
[30, 40[;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;1.1;93.994;-36.4;4.859;no
[50, 60[;entrepreneur;married;university.degree;no;no;no;cellular;apr;thu;-1.8;93.075;-47.1;1.365;no
[30, 40[;blue-collar;married;unknown;no;no;no;telephone;may;wed;1.1;93.994;-36.4;4.857;no
[50, 60[;management;married;university.degree;no;no;no;cellular;jul;thu;1.4;93.918;-42.7;4.962;no
*;*;*;*;*;*;*;cellular;jul;thu;1.4;93.918;-42.7;4.958;no
[30, 40[;technician;married;university.degree;no;yes;no;cellular;apr;thu;-1.8;93.075;-47.1;1.365;no
[50, 60[;blue-collar;divorced;basic.4y;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[20, 30[;admin.;married;university.degree;no;yes;no;cellular;apr;wed;-1.8;93.075;-47.1;1.498;no
[30, 40[;admin.;single;university.degree;no;no;no;cellular;may;wed;-1.8;92.893;-46.2;1.27;no
[50, 60[;management;married;university.degree;no;no;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[30, 40[;technician;married;university.degree;no;yes;no;cellular;aug;thu;1.4;93.444;-36.1;4.968;no
[50, 60[;blue-collar;married;basic.9y;unknown;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[30, 40[;blue-collar;single;basic.9y;no;yes;yes;cellular;jul;thu;1.4;93.918;-42.7;4.963;no
[30, 40[;technician;married;professional.course;no;no;yes;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[30, 40[;technician;married;professional.course;no;yes;no;cellular;jul;wed;1.4;93.918;-42.7;4.962;no
[30, 40[;services;married;high.school;no;no;no;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[40, 50[;blue-collar;married;basic.9y;unknown;no;no;telephone;jun;wed;1.4;94.465;-41.8;4.959;no
[50, 60[;management;married;university.degree;no;yes;no;cellular;nov;fri;-0.1;93.2;-42;4.021;no
[30, 40[;technician;single;professional.course;no;no;yes;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
[30, 40[;technician;married;university.degree;unknown;no;no;cellular;aug;thu;1.4;93.444;-36.1;4.962;no
[30, 40[;blue-collar;married;basic.6y;unknown;no;no;cellular;may;thu;-1.8;92.893;-46.2;1.327;no
[50, 60[;technician;married;basic.4y;no;no;no;telephone;jun;mon;1.4;94.465;-41.8;4.961;no
[40, 50[;entrepreneur;married;basic.4y;unknown;yes;no;telephone;jun;tue;1.4;94.465;-41.8;4.961;no
[30, 40[;blue-collar;married;basic.9y;unknown;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.281;no
[30, 40[;entrepreneur;married;professional.course;no;yes;no;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[30, 40[;admin.;married;university.degree;no;no;no;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[30, 40[;management;married;basic.9y;no;yes;no;cellular;nov;tue;-0.1;93.2;-42;4.153;no
[20, 30[;blue-collar;single;basic.4y;no;yes;yes;telephone;jul;wed;1.4;93.918;-42.7;4.963;no
[20, 30[;student;single;professional.course;no;yes;no;cellular;jun;wed;-2.9;92.963;-40.8;1.26;no
[20, 30[;admin.;single;university.degree;no;yes;no;telephone;aug;tue;-2.9;92.201;-31.4;0.859;yes
[30, 40[;admin.;married;university.degree;no;no;no;cellular;aug;wed;1.4;93.444;-36.1;4.965;no
[30, 40[;self-employed;married;basic.9y;no;yes;no;telephone;nov;tue;-0.1;93.2;-42;4.153;no
[30, 40[;admin.;married;university.degree;no;no;no;telephone;jun;thu;1.4;94.465;-41.8;4.866;no
[20, 30[;admin.;single;basic.9y;no;no;no;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
[30, 40[;blue-collar;married;high.school;no;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.281;no
[30, 40[;technician;single;professional.course;no;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.97;no
[30, 40[;admin.;married;high.school;no;yes;no;cellular;apr;thu;-1.8;93.075;-47.1;1.41;no
[40, 50[;technician;divorced;professional.course;no;no;yes;cellular;aug;thu;1.4;93.444;-36.1;4.962;no
[30, 40[;blue-collar;divorced;high.school;no;no;no;cellular;may;wed;-1.8;92.893;-46.2;1.281;no
[20, 30[;blue-collar;single;high.school;no;yes;no;cellular;may;mon;-1.8;92.893;-46.2;1.244;no
[30, 40[;blue-collar;married;basic.6y;no;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.281;no
[40, 50[;housemaid;married;high.school;no;yes;yes;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
[50, 60[;services;married;high.school;no;no;no;cellular;may;tue;-1.8;93.876;-40;0.668;yes
[50, 60[;management;married;university.degree;no;yes;no;telephone;jun;wed;1.4;94.465;-41.8;4.962;no
[30, 40[;admin.;single;high.school;no;no;no;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[20, 30[;student;single;high.school;no;no;no;cellular;jun;wed;-1.7;94.055;-39.8;0.727;yes
[40, 50[;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;fri;1.1;93.994;-36.4;4.857;no
[30, 40[;admin.;married;university.degree;no;yes;no;cellular;sep;thu;-1.1;94.199;-37.5;0.879;no
[50, 60[;blue-collar;married;professional.course;no;yes;no;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
[20, 30[;services;single;basic.9y;no;no;no;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[40, 50[;management;married;basic.6y;unknown;no;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[40, 50[;management;married;university.degree;no;yes;no;cellular;nov;mon;-0.1;93.2;-42;4.191;no
*;*;*;*;*;*;*;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
*;*;*;*;*;*;*;telephone;may;mon;-1.8;92.893;-46.2;1.299;no
[30, 40[;admin.;single;university.degree;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
*;*;*;*;*;*;*;cellular;jun;mon;-2.9;92.963;-40.8;1.266;no
[30, 40[;services;married;basic.9y;unknown;yes;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[20, 30[;admin.;married;university.degree;no;no;no;cellular;may;wed;-1.8;92.893;-46.2;1.281;no
[40, 50[;management;married;professional.course;no;yes;no;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[30, 40[;technician;single;professional.course;no;yes;no;cellular;jul;tue;1.4;93.918;-42.7;4.962;no
[30, 40[;admin.;single;high.school;no;no;yes;telephone;may;mon;1.1;93.994;-36.4;4.858;no
[20, 30[;admin.;single;university.degree;no;yes;no;cellular;aug;thu;-2.9;92.201;-31.4;0.851;yes
[40, 50[;technician;married;professional.course;no;no;yes;telephone;oct;tue;-3.4;92.431;-26.9;0.742;no
[20, 30[;services;single;high.school;no;no;no;cellular;may;fri;-1.8;92.893;-46.2;1.25;no
[30, 40[;blue-collar;married;basic.6y;unknown;no;no;telephone;may;fri;1.1;93.994;-36.4;4.857;no
[30, 40[;admin.;married;high.school;no;no;no;cellular;may;tue;-1.8;92.893;-46.2;1.291;no
[30, 40[;technician;single;professional.course;no;no;yes;cellular;aug;fri;1.4;93.444;-36.1;4.964;no
[40, 50[;technician;married;professional.course;unknown;no;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[30, 40[;blue-collar;single;basic.9y;no;yes;no;telephone;may;fri;1.1;93.994;-36.4;4.855;no
[30, 40[;admin.;divorced;high.school;no;no;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[20, 30[;blue-collar;married;basic.9y;unknown;yes;no;telephone;apr;fri;-1.8;93.075;-47.1;1.405;no
[30, 40[;admin.;married;high.school;no;yes;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[40, 50[;technician;single;high.school;no;yes;no;cellular;aug;wed;1.4;93.444;-36.1;4.964;no
[30, 40[;admin.;married;university.degree;no;no;no;cellular;nov;mon;-1.1;94.767;-50.8;1.05;no
[30, 40[;technician;single;professional.course;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[30, 40[;technician;married;professional.course;no;no;no;cellular;aug;fri;1.4;93.444;-36.1;4.964;no
[50, 60[;housemaid;married;basic.4y;no;yes;no;cellular;sep;fri;-3.4;92.379;-29.8;0.773;no
[20, 30[;blue-collar;married;basic.6y;no;no;no;cellular;may;tue;-1.8;92.893;-46.2;1.291;no
[50, 60[;retired;divorced;high.school;no;yes;no;cellular;jul;thu;1.4;93.918;-42.7;4.968;no
